Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,conversion
NN99001,Arizona,6997.827397,No,Extended,College,2/23/11,Employed,F,56940,Suburban,Married,87,11,10,0,9,Personal Auto,Personal L3,Offer2,Web,512.66245,Four-Door Car,Small,0
XV95530,Oregon,11430.58845,No,Basic,Bachelor,1/16/11,Employed,M,93210,Rural,Married,71,35,62,0,2,Personal Auto,Personal L3,Offer4,Web,74.523935,Two-Door Car,Large,0
OL97871,Oregon,7482.486135,No,Extended,Bachelor,1/23/11,Employed,F,48992,Urban,Married,94,30,0,1,7,Personal Auto,Personal L2,Offer1,Agent,426.072946,Four-Door Car,Medsize,0
HQ23708,Arizona,8596.916624,No,Basic,Master,1/31/11,Employed,F,53736,Rural,Married,71,2,20,0,2,Personal Auto,Personal L3,Offer4,Web,169.287785,Two-Door Car,Medsize,0
WR63188,Arizona,7854.960831,No,Basic,College,1/16/11,Employed,M,25378,Suburban,Married,66,22,32,1,2,Personal Auto,Personal L2,Offer1,Agent,419.464143,Four-Door Car,Medsize,0
NG82219,Oregon,2582.408525,Yes,Basic,Bachelor,2/14/11,Employed,F,76731,Urban,Married,64,2,68,0,1,Personal Auto,Personal L3,Offer2,Agent,201.455005,Four-Door Car,Medsize,1
GB33195,Washington,2275.363967,No,Basic,High School or Below,1/12/11,Unemployed,M,0,Suburban,Single,64,11,85,0,1,Personal Auto,Personal L3,Offer4,Branch,662.69318,Four-Door Car,Medsize,0
RE46783,California,4118.588554,Yes,Premium,Bachelor,1/28/11,Employed,F,69379,Suburban,Single,103,14,79,0,1,Personal Auto,Personal L2,Offer1,Branch,494.4,Two-Door Car,Medsize,1
RU94434,Oregon,12157.32992,Yes,Premium,High School or Below,2/27/11,Employed,M,57449,Suburban,Single,103,6,28,0,2,Personal Auto,Personal L3,Offer1,Agent,494.4,Four-Door Car,Medsize,1
GI82355,Arizona,5152.819636,No,Basic,Bachelor,1/2/11,Unemployed,M,0,Suburban,Married,68,7,31,0,7,Corporate Auto,Corporate L1,Offer2,Web,326.4,Four-Door Car,Medsize,0
VO26340,Nevada,6512.976472,No,Extended,College,1/2/11,Unemployed,M,0,Suburban,Single,93,30,70,0,6,Personal Auto,Personal L2,Offer3,Agent,669.6,Two-Door Car,Medsize,0
NV61299,Arizona,27789.69235,Yes,Extended,Bachelor,1/20/11,Employed,F,33806,Urban,Divorced,89,32,59,0,2,Corporate Auto,Corporate L3,Offer2,Web,395.729716,Four-Door Car,Medsize,1
PT64580,Washington,4191.966092,No,Basic,Master,1/29/11,Employed,M,77048,Rural,Married,103,20,41,0,1,Personal Auto,Personal L1,Offer2,Agent,141.199465,SUV,Medsize,0
CY50337,Oregon,10928.40709,No,Extended,College,1/11/11,Employed,F,74965,Rural,Married,90,20,93,0,2,Personal Auto,Personal L3,Offer1,Agent,58.557552,Four-Door Car,Medsize,0
TJ20375,Arizona,7615.381271,No,Basic,High School or Below,1/9/11,Employed,F,34095,Suburban,Married,63,5,99,0,2,Personal Auto,Personal L3,Offer2,Web,302.4,Two-Door Car,Medsize,0
EP72155,California,2004.350666,Yes,Basic,College,2/22/11,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Personal Auto,Personal L3,Offer1,Branch,316.8,Four-Door Car,Small,1
JJ76159,California,2434.681155,No,Basic,College,1/15/11,Employed,M,96045,Rural,Divorced,61,24,35,0,1,Corporate Auto,Corporate L3,Offer2,Web,8.582971,Four-Door Car,Large,0
BG15419,Nevada,14195.36028,No,Basic,Bachelor,2/12/11,Employed,F,86355,Rural,Married,118,27,86,0,2,Personal Auto,Personal L3,Offer1,Agent,285.418473,Sports Car,Large,0
AO74776,California,9427.684903,No,Basic,High School or Below,1/21/11,Employed,F,27824,Suburban,Married,118,32,9,0,8,Personal Auto,Personal L3,Offer3,Agent,566.4,SUV,Large,0
HQ82233,California,11982.42085,No,Basic,High School or Below,2/27/11,Employed,M,42995,Urban,Married,101,10,22,0,2,Personal Auto,Personal L3,Offer3,Call Center,410.508316,SUV,Medsize,0
OL72737,Oregon,3102.789546,No,Extended,High School or Below,2/4/11,Employed,F,21235,Urban,Married,79,18,56,0,1,Personal Auto,Personal L2,Offer4,Agent,244.23135,Two-Door Car,Medsize,0
ZQ59828,California,4222.631209,No,Basic,High School or Below,1/17/11,Employed,M,74585,Rural,Married,106,1,49,0,1,Personal Auto,Personal L3,Offer2,Agent,218.598065,SUV,Medsize,0
NZ15548,Oregon,4023.814439,No,Premium,Bachelor,1/10/11,Employed,M,41833,Suburban,Married,103,28,43,0,1,Personal Auto,Personal L3,Offer2,Branch,643.826716,Four-Door Car,Medsize,0
XK61304,California,5297.151805,No,Basic,College,2/19/11,Medical Leave,F,23908,Suburban,Married,70,18,57,0,4,Personal Auto,Personal L3,Offer1,Agent,336.0,Four-Door Car,Medsize,0
EJ44139,Oregon,21423.63723,Yes,Basic,Bachelor,1/3/11,Unemployed,M,0,Suburban,Married,65,9,31,0,2,Personal Auto,Personal L1,Offer2,Agent,312.0,Two-Door Car,Medsize,1
CM94425,Arizona,4416.206243,No,Basic,Bachelor,1/26/11,Employed,M,61953,Urban,Divorced,113,5,63,0,1,Personal Auto,Personal L3,Offer3,Branch,497.047297,SUV,Medsize,0
OV54878,California,4639.035171,No,Premium,Bachelor,2/28/11,Unemployed,M,0,Suburban,Single,142,5,87,0,1,Corporate Auto,Corporate L2,Offer4,Web,1022.4,SUV,Medsize,0
JF57282,Nevada,4863.544585,No,Extended,Bachelor,1/13/11,Unemployed,M,0,Suburban,Married,137,25,45,0,1,Personal Auto,Personal L2,Offer2,Branch,657.6,SUV,Small,0
MY37953,Arizona,25830.90982,No,Basic,Bachelor,1/31/11,Employed,F,73760,Rural,Married,107,16,3,1,2,Personal Auto,Personal L2,Offer3,Web,230.245772,Sports Car,Medsize,0
XP64922,Oregon,2974.314896,No,Basic,College,2/16/11,Employed,F,23333,Rural,Married,74,8,43,0,1,Corporate Auto,Corporate L3,Offer4,Agent,5.622751,Four-Door Car,Medsize,0
WL65572,California,2064.458781,No,Basic,College,1/8/11,Unemployed,M,0,Suburban,Single,61,6,30,0,1,Personal Auto,Personal L3,Offer2,Agent,292.8,Four-Door Car,Medsize,0
LN50325,Arizona,10064.60828,No,Extended,High School or Below,2/3/11,Employed,F,20440,Suburban,Married,128,11,54,2,9,Corporate Auto,Corporate L3,Offer3,Branch,614.4,Sports Car,Medsize,0
MP53505,Washington,5500.01251,No,Extended,High School or Below,2/11/11,Employed,F,86073,Rural,Married,136,3,32,0,1,Corporate Auto,Corporate L3,Offer4,Agent,333.5671,Sports Car,Medsize,0
KH59823,California,5489.214062,No,Extended,College,1/10/11,Employed,M,50943,Suburban,Divorced,139,18,14,0,1,Special Auto,Special L2,Offer1,Branch,667.2,SUV,Medsize,0
YM79169,California,2612.756658,No,Basic,Bachelor,2/23/11,Disabled,M,19003,Rural,Married,71,29,21,0,1,Personal Auto,Personal L1,Offer3,Agent,34.651305,Two-Door Car,Medsize,0
DR38127,California,8573.463947,No,Premium,College,1/10/11,Employed,M,46703,Suburban,Single,108,0,48,0,6,Personal Auto,Personal L3,Offer1,Branch,678.100487,Four-Door Car,Small,0
PU42145,California,24127.50402,Yes,Basic,Bachelor,1/26/11,Medical Leave,M,14072,Suburban,Divorced,71,13,3,0,2,Personal Auto,Personal L3,Offer1,Agent,511.2,Four-Door Car,Medsize,1
KM33477,Oregon,8550.386579,No,Basic,College,2/6/11,Employed,M,21733,Suburban,Single,73,17,37,0,2,Corporate Auto,Corporate L2,Offer2,Web,525.6,Four-Door Car,Medsize,0
RI53167,Arizona,2308.648034,No,Basic,Bachelor,1/20/11,Medical Leave,M,20811,Suburban,Married,61,33,61,0,1,Personal Auto,Personal L2,Offer2,Agent,292.8,Four-Door Car,Medsize,0
OF77789,Arizona,4254.620669,Yes,Basic,High School or Below,2/3/11,Disabled,F,11904,Suburban,Single,61,34,11,2,3,Personal Auto,Personal L3,Offer1,Web,292.8,Two-Door Car,Small,1
YB33445,Oregon,8982.850377,No,Basic,College,2/13/11,Employed,F,43490,Rural,Married,114,24,63,4,6,Corporate Auto,Corporate L1,Offer1,Call Center,174.588413,SUV,Medsize,0
BA17836,California,7868.165983,No,Basic,High School or Below,1/17/11,Employed,M,57340,Rural,Single,67,7,19,0,2,Corporate Auto,Corporate L3,Offer1,Agent,159.391681,Four-Door Car,Medsize,0
JS43228,California,7704.248723,No,Extended,College,2/9/11,Employed,M,49088,Suburban,Married,97,4,46,0,3,Corporate Auto,Corporate L3,Offer4,Branch,698.4,Four-Door Car,Small,0
BB11622,Nevada,10552.16999,No,Extended,Master,1/2/11,Employed,M,47761,Rural,Married,131,2,54,0,6,Personal Auto,Personal L3,Offer1,Agent,232.711071,SUV,Small,0
UG79499,Washington,11681.37428,No,Extended,Bachelor,2/26/11,Employed,M,70930,Rural,Divorced,99,2,21,0,2,Personal Auto,Personal L1,Offer1,Agent,190.43446,Four-Door Car,Medsize,0
WK88044,Arizona,8737.837514,No,Basic,Bachelor,2/13/11,Employed,M,61281,Rural,Married,110,7,16,0,7,Personal Auto,Personal L3,Offer1,Agent,79.865605,SUV,Medsize,0
LA80525,Nevada,5454.890731,No,Extended,Bachelor,2/22/11,Unemployed,M,0,Suburban,Divorced,82,4,77,1,3,Corporate Auto,Corporate L3,Offer1,Branch,393.6,Two-Door Car,Large,0
EH16250,Arizona,7705.283329,No,Basic,Bachelor,2/26/11,Employed,M,25290,Suburban,Single,66,0,4,0,2,Personal Auto,Personal L1,Offer3,Call Center,382.085897,Four-Door Car,Medsize,0
PU41872,Arizona,7039.262387,No,Extended,High School or Below,2/12/11,Employed,F,24239,Rural,Married,88,25,5,0,8,Personal Auto,Personal L1,Offer4,Call Center,48.348319,Four-Door Car,Medsize,0
HB85743,California,8838.085637,Yes,Basic,Bachelor,1/21/11,Employed,M,82664,Rural,Married,114,24,10,3,9,Personal Auto,Personal L1,Offer2,Agent,133.425609,SUV,Medsize,1
MM71959,Arizona,8733.527338,No,Basic,Bachelor,2/5/11,Employed,M,83210,Suburban,Divorced,110,0,25,0,3,Personal Auto,Personal L3,Offer3,Branch,528.0,Sports Car,Large,0
MB83663,Oregon,9597.474777,No,Extended,Bachelor,2/18/11,Employed,F,38736,Suburban,Divorced,81,7,35,0,2,Personal Auto,Personal L3,Offer1,Call Center,561.414794,Two-Door Car,Small,0
KR43119,California,4506.660224,No,Basic,College,1/17/11,Unemployed,M,0,Suburban,Single,66,0,10,0,9,Personal Auto,Personal L3,Offer1,Call Center,316.8,Four-Door Car,Medsize,0
KH24214,Oregon,17857.97233,No,Basic,College,2/13/11,Employed,M,55437,Suburban,Married,64,5,78,1,2,Personal Auto,Personal L3,Offer3,Agent,445.287788,Four-Door Car,Medsize,0
HD95276,Washington,4737.871725,No,Extended,College,2/3/11,Unemployed,F,0,Rural,Married,130,0,93,0,1,Personal Auto,Personal L3,Offer3,Branch,23.820158,SUV,Medsize,0
HP55391,Oregon,5426.136238,No,Basic,Master,1/1/11,Unemployed,M,0,Suburban,Married,71,33,83,0,3,Corporate Auto,Corporate L3,Offer1,Agent,407.99684,Four-Door Car,Medsize,0
EG62398,California,7998.143771,No,Basic,High School or Below,2/19/11,Employed,F,29066,Suburban,Married,100,13,51,0,3,Personal Auto,Personal L3,Offer2,Branch,844.229478,SUV,Medsize,0
VS19949,Nevada,2897.620704,No,Basic,Bachelor,2/25/11,Employed,M,54337,Suburban,Married,72,27,7,0,1,Personal Auto,Personal L2,Offer3,Web,345.6,Four-Door Car,Medsize,0
AM92343,Oregon,11599.50219,No,Extended,High School or Below,2/19/11,Employed,F,67616,Urban,Married,96,25,17,0,2,Personal Auto,Personal L3,Offer3,Agent,340.306584,Four-Door Car,Medsize,0
GI68556,California,15147.93055,No,Basic,Bachelor,2/16/11,Employed,F,41082,Rural,Married,63,23,94,0,2,Personal Auto,Personal L2,Offer3,Web,106.647493,Two-Door Car,Medsize,0
JT11876,Washington,5435.767832,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,73,12,71,0,4,Personal Auto,Personal L1,Offer2,Branch,626.116259,Four-Door Car,Small,0
XR64251,Nevada,2725.356404,Yes,Basic,Master,1/3/11,Employed,F,36650,Rural,Married,69,2,70,1,1,Personal Auto,Personal L1,Offer2,Web,56.60333,Four-Door Car,Large,1
MK34957,Oregon,13297.71225,No,Basic,College,2/19/11,Employed,F,50631,Suburban,Married,112,19,12,4,2,Special Auto,Special L1,Offer2,Agent,784.65781,SUV,Medsize,0
GP18756,California,9927.049694,No,Extended,College,1/22/11,Medical Leave,M,19592,Suburban,Divorced,92,31,63,0,2,Personal Auto,Personal L2,Offer4,Web,441.6,Four-Door Car,Medsize,0
AP23850,Washington,17771.54902,No,Premium,High School or Below,1/23/11,Unemployed,F,0,Suburban,Married,114,30,1,0,2,Personal Auto,Personal L2,Offer3,Branch,547.2,Two-Door Car,Medsize,0
KQ65521,Arizona,18269.27017,No,Basic,College,2/12/11,Employed,F,55761,Rural,Divorced,115,22,73,0,2,Personal Auto,Personal L3,Offer1,Branch,86.27772,Sports Car,Medsize,0
EJ19449,California,2722.210707,Yes,Basic,College,2/2/11,Medical Leave,F,17576,Suburban,Married,71,29,70,0,1,Special Auto,Special L2,Offer2,Call Center,398.502948,Four-Door Car,Medsize,1
QB70027,California,7083.212357,No,Extended,Bachelor,2/24/11,Employed,F,41449,Rural,Married,89,15,45,0,5,Personal Auto,Personal L2,Offer4,Branch,63.516572,Four-Door Car,Medsize,0
QW47320,California,10179.71704,Yes,Premium,Bachelor,1/5/11,Retired,F,14290,Suburban,Married,271,20,40,0,1,Personal Auto,Personal L1,Offer1,Agent,1300.8,Luxury SUV,Medsize,1
KH64733,Nevada,5889.509098,No,Basic,College,2/24/11,Employed,F,62007,Rural,Married,73,4,7,0,3,Personal Auto,Personal L3,Offer2,Agent,120.015609,Four-Door Car,Medsize,0
ON59472,Arizona,15771.39342,No,Extended,High School or Below,2/26/11,Medical Leave,M,21921,Suburban,Married,206,14,44,0,3,Corporate Auto,Corporate L2,Offer1,Branch,1254.137899,Luxury SUV,Large,0
HP94242,Arizona,5288.173294,No,Basic,Bachelor,1/17/11,Employed,F,42621,Suburban,Married,66,8,3,0,3,Personal Auto,Personal L1,Offer2,Call Center,316.8,Four-Door Car,Medsize,0
RV15398,Oregon,27580.55396,No,Extended,College,1/22/11,Unemployed,M,0,Suburban,Divorced,87,16,41,1,2,Personal Auto,Personal L3,Offer1,Agent,417.6,Four-Door Car,Large,0
EA25683,Washington,7778.532347,No,Basic,High School or Below,1/7/11,Employed,M,63786,Urban,Single,196,30,81,0,1,Corporate Auto,Corporate L3,Offer1,Branch,798.002689,Luxury SUV,Medsize,0
PW73754,California,7341.861257,No,Basic,High School or Below,1/18/11,Unemployed,F,0,Rural,Married,104,1,48,3,7,Personal Auto,Personal L3,Offer1,Branch,82.041684,Sports Car,Medsize,0
MC71942,California,7919.197048,No,Extended,High School or Below,1/7/11,Employed,F,82877,Rural,Married,99,8,89,1,3,Personal Auto,Personal L3,Offer1,Agent,22.819088,Two-Door Car,Medsize,0
OX72195,Arizona,2163.870179,No,Basic,College,2/7/11,Unemployed,M,0,Suburban,Single,63,0,75,0,1,Corporate Auto,Corporate L3,Offer2,Branch,302.4,Two-Door Car,Medsize,0
YQ99152,Nevada,9787.808819,No,Extended,High School or Below,1/7/11,Retired,M,10475,Suburban,Married,88,13,81,1,2,Personal Auto,Personal L2,Offer1,Branch,422.4,Two-Door Car,Small,0
KI19439,Oregon,5207.640754,No,Basic,High School or Below,1/18/11,Employed,F,21952,Suburban,Married,66,20,31,0,6,Personal Auto,Personal L1,Offer4,Branch,316.8,Four-Door Car,Small,0
PM76175,Oregon,21147.27716,No,Extended,Bachelor,1/7/11,Employed,F,49721,Suburban,Married,132,18,49,0,2,Corporate Auto,Corporate L3,Offer3,Call Center,639.971388,Sports Car,Large,0
US45383,California,12280.76661,Yes,Premium,College,1/1/11,Employed,M,88340,Suburban,Married,102,16,1,0,2,Personal Auto,Personal L3,Offer1,Branch,489.6,Two-Door Car,Medsize,1
GT38956,California,2441.394244,No,Basic,College,2/13/11,Unemployed,F,0,Suburban,Married,65,7,28,0,1,Personal Auto,Personal L3,Offer2,Branch,312.0,Four-Door Car,Medsize,0
SN41301,Oregon,6535.560574,No,Basic,Bachelor,2/10/11,Unemployed,M,0,Suburban,Single,65,14,62,0,2,Corporate Auto,Corporate L2,Offer3,Branch,468.0,Four-Door Car,Medsize,0
BE62503,Washington,9206.598256,No,Extended,College,1/10/11,Retired,F,24589,Suburban,Married,82,33,39,0,2,Personal Auto,Personal L3,Offer1,Branch,511.497882,Two-Door Car,Medsize,0
PA16884,California,4118.588554,Yes,Premium,Bachelor,1/28/11,Employed,F,69379,Suburban,Single,103,14,79,0,1,Personal Auto,Personal L3,Offer1,Branch,494.4,Two-Door Car,Medsize,1
NC58480,Nevada,4838.208972,No,Basic,Bachelor,1/23/11,Employed,F,73769,Urban,Married,61,24,95,2,3,Personal Auto,Personal L3,Offer4,Web,239.540223,Four-Door Car,Medsize,0
NS39326,California,4625.548098,No,Basic,College,2/28/11,Employed,F,66670,Urban,Married,114,23,6,0,1,Personal Auto,Personal L3,Offer3,Agent,518.180364,SUV,Medsize,0
PN18507,Arizona,14042.103,No,Premium,Bachelor,1/6/11,Employed,M,88854,Suburban,Single,118,6,50,0,2,Personal Auto,Personal L2,Offer1,Branch,715.252366,Two-Door Car,Medsize,0
EK91340,Oregon,7546.613549,No,Basic,Bachelor,1/20/11,Employed,M,31266,Suburban,Married,193,6,79,0,1,Corporate Auto,Corporate L3,Offer4,Branch,926.4,Luxury Car,Large,0
JY16280,California,2514.59196,Yes,Basic,High School or Below,2/14/11,Employed,F,43860,Rural,Single,65,15,58,0,1,Personal Auto,Personal L2,Offer2,Agent,156.124914,Four-Door Car,Medsize,1
ZW71731,California,5170.358435,No,Extended,Bachelor,1/31/11,Employed,M,89284,Urban,Divorced,133,4,62,2,1,Corporate Auto,Corporate L3,Offer1,Web,402.070719,SUV,Medsize,0
ZC24631,Oregon,13917.37715,No,Extended,College,1/13/11,Employed,M,67267,Rural,Single,89,31,10,0,2,Corporate Auto,Corporate L3,Offer3,Call Center,94.814032,Four-Door Car,Medsize,0
YR34689,California,11318.13083,No,Extended,High School or Below,1/13/11,Employed,F,79270,Suburban,Married,95,28,61,3,2,Personal Auto,Personal L1,Offer2,Branch,456.0,Four-Door Car,Medsize,0
RT65829,Oregon,4276.363627,No,Premium,Bachelor,1/16/11,Employed,M,36692,Suburban,Married,109,1,6,1,1,Personal Auto,Personal L3,Offer2,Call Center,523.2,Four-Door Car,Medsize,0
BZ12077,Oregon,4322.240343,No,Basic,High School or Below,2/16/11,Unemployed,F,0,Suburban,Divorced,119,0,37,0,1,Personal Auto,Personal L3,Offer2,Agent,571.2,SUV,Medsize,0
WM65373,California,8002.308333,Yes,Basic,College,1/11/11,Unemployed,F,0,Suburban,Married,107,3,65,0,3,Corporate Auto,Corporate L3,Offer1,Agent,513.6,SUV,Medsize,1
NH35059,Nevada,3885.456401,Yes,Premium,College,2/28/11,Unemployed,M,0,Suburban,Married,105,3,92,0,1,Corporate Auto,Corporate L3,Offer1,Branch,504.0,Four-Door Car,Large,1
QD38160,Oregon,4471.778239,No,Extended,College,1/24/11,Unemployed,M,0,Suburban,Single,135,8,14,0,1,Personal Auto,Personal L3,Offer1,Agent,972.0,SUV,Medsize,0
BM15160,California,8496.352846,No,Basic,High School or Below,2/4/11,Employed,F,44624,Rural,Married,71,10,79,1,2,Special Auto,Special L3,Offer4,Web,73.883044,Four-Door Car,Medsize,0
VY79030,Arizona,22500.88348,No,Basic,College,1/14/11,Unemployed,F,0,Suburban,Single,71,1,23,0,2,Corporate Auto,Corporate L2,Offer4,Call Center,340.8,Four-Door Car,Medsize,0
EV19512,Nevada,16301.9676,Yes,Extended,Master,2/17/11,Retired,F,19614,Suburban,Married,85,21,32,0,2,Personal Auto,Personal L2,Offer2,Agent,574.024018,Two-Door Car,Medsize,1
TE13577,Oregon,2319.735908,No,Basic,College,1/23/11,Unemployed,F,0,Suburban,Single,64,31,53,0,1,Personal Auto,Personal L1,Offer3,Branch,632.715382,Four-Door Car,Medsize,0
WY97929,Arizona,8717.049833,Yes,Basic,College,2/14/11,Employed,M,83846,Suburban,Married,74,22,94,3,2,Special Auto,Special L1,Offer2,Agent,355.2,Four-Door Car,Large,1
YG20683,Washington,2860.111745,No,Basic,College,2/20/11,Employed,M,51159,Rural,Married,72,4,61,0,1,Personal Auto,Personal L2,Offer2,Branch,4.238626,Four-Door Car,Medsize,0
FK75497,California,2453.408288,No,Basic,College,1/21/11,Employed,M,83772,Rural,Divorced,62,13,76,0,1,Personal Auto,Personal L3,Offer3,Branch,42.248087,Two-Door Car,Large,0
NE60110,Arizona,5989.773931,Yes,Premium,College,1/19/11,Employed,M,66839,Suburban,Single,154,33,24,0,1,Personal Auto,Personal L2,Offer2,Branch,739.2,Sports Car,Medsize,1
TN36521,Arizona,24980.22553,No,Basic,College,2/24/11,Employed,F,88440,Rural,Single,70,19,30,0,2,Personal Auto,Personal L3,Offer4,Branch,27.145151,Two-Door Car,Medsize,0
HG33568,Arizona,7482.639506,No,Basic,Master,2/14/11,Employed,F,25666,Urban,Married,63,7,30,2,2,Personal Auto,Personal L3,Offer4,Call Center,270.002766,Four-Door Car,Medsize,0
TW17878,Oregon,2457.576007,No,Basic,High School or Below,1/27/11,Employed,F,52926,Suburban,Married,61,2,92,0,1,Personal Auto,Personal L3,Offer1,Call Center,292.8,Four-Door Car,Medsize,0
ZO83562,Nevada,2379.741171,No,Basic,Bachelor,2/6/11,Unemployed,F,0,Suburban,Single,67,16,90,0,1,Personal Auto,Personal L3,Offer3,Agent,494.946438,Four-Door Car,Medsize,0
CH97539,Washington,8286.964421,No,Basic,Bachelor,2/22/11,Employed,F,40001,Rural,Divorced,70,26,7,0,2,Personal Auto,Personal L3,Offer1,Branch,142.567008,Four-Door Car,Medsize,0
CV29889,California,2393.915369,Yes,Basic,College,1/31/11,Unemployed,M,0,Suburban,Single,70,24,10,0,1,Personal Auto,Personal L3,Offer1,Branch,425.266308,Four-Door Car,Medsize,1
MO33320,Oregon,4657.159469,No,Basic,College,1/13/11,Disabled,M,18024,Suburban,Single,65,13,1,0,3,Personal Auto,Personal L3,Offer1,Agent,312.0,Two-Door Car,Medsize,0
QZ81258,Oregon,13197.92893,Yes,Basic,College,1/27/11,Unemployed,F,0,Suburban,Single,68,19,2,3,2,Personal Auto,Personal L3,Offer1,Agent,326.4,Four-Door Car,Large,1
NY56352,Oregon,2803.916726,No,Basic,Bachelor,1/28/11,Medical Leave,F,23220,Urban,Married,74,3,73,0,1,Personal Auto,Personal L3,Offer1,Agent,251.334247,Four-Door Car,Medsize,0
EA27048,California,8646.504109,Yes,Basic,High School or Below,1/2/11,Employed,F,64125,Urban,Married,108,3,44,0,3,Personal Auto,Personal L3,Offer2,Branch,369.818708,SUV,Large,1
UT38865,Oregon,7425.870642,No,Basic,College,1/7/11,Employed,F,58042,Urban,Married,62,14,88,0,2,Corporate Auto,Corporate L3,Offer3,Agent,161.419528,Four-Door Car,Medsize,0
QC89139,Oregon,4528.737362,No,Basic,High School or Below,1/11/11,Employed,F,90034,Suburban,Married,112,5,86,0,1,Corporate Auto,Corporate L3,Offer1,Call Center,537.6,SUV,Medsize,0
LA14484,Nevada,2227.072755,Yes,Basic,High School or Below,1/5/11,Retired,M,27972,Suburban,Married,61,7,38,0,1,Special Auto,Special L1,Offer3,Web,292.8,Four-Door Car,Medsize,1
HN57556,California,7292.948758,No,Basic,High School or Below,2/17/11,Unemployed,F,0,Suburban,Single,65,6,45,0,2,Personal Auto,Personal L3,Offer2,Branch,312.0,Four-Door Car,Medsize,0
CV31235,Arizona,3184.355246,No,Extended,Bachelor,2/21/11,Employed,M,50989,Urban,Married,80,3,11,0,1,Corporate Auto,Corporate L3,Offer2,Agent,255.999709,Four-Door Car,Medsize,0
WR45726,Arizona,11315.20373,Yes,Premium,Bachelor,2/16/11,Disabled,F,11885,Suburban,Divorced,101,18,39,0,2,Special Auto,Special L1,Offer1,Agent,484.8,Four-Door Car,Medsize,1
LB25094,California,2530.705137,Yes,Basic,Bachelor,1/21/11,Employed,F,89451,Rural,Single,63,11,2,0,1,Special Auto,Special L2,Offer2,Web,61.769564,Four-Door Car,Medsize,1
KW56110,Oregon,18361.55525,No,Basic,Bachelor,2/28/11,Unemployed,M,0,Suburban,Single,182,3,56,0,2,Personal Auto,Personal L2,Offer1,Web,1310.4,Luxury Car,Medsize,0
XO36233,Washington,8641.530036,No,Basic,Bachelor,2/12/11,Employed,M,78904,Rural,Divorced,109,10,38,0,9,Personal Auto,Personal L3,Offer4,Branch,250.001424,SUV,Large,0
ZX86243,Arizona,3278.53188,No,Extended,Doctor,2/19/11,Employed,M,70247,Rural,Single,83,13,19,1,1,Personal Auto,Personal L2,Offer4,Call Center,141.799422,Four-Door Car,Medsize,0
DW29763,Arizona,5271.982116,No,Basic,High School or Below,2/13/11,Employed,M,32653,Suburban,Married,67,4,25,0,9,Personal Auto,Personal L1,Offer1,Agent,321.6,Two-Door Car,Large,0
CT83377,Washington,3763.637743,No,Extended,High School or Below,2/21/11,Employed,M,93595,Rural,Married,97,15,30,4,1,Special Auto,Special L2,Offer4,Agent,49.797016,Four-Door Car,Medsize,0
OQ90898,California,13955.56961,No,Basic,Master,1/2/11,Employed,M,90279,Urban,Divorced,115,7,64,0,2,Personal Auto,Personal L1,Offer3,Call Center,372.175592,SUV,Medsize,0
GO77248,Oregon,5001.527484,No,Basic,College,2/2/11,Unemployed,F,0,Suburban,Single,72,3,56,0,3,Personal Auto,Personal L3,Offer1,Agent,542.14385,Four-Door Car,Small,0
QW33258,California,7082.830426,No,Basic,Bachelor,1/22/11,Employed,M,53310,Suburban,Divorced,189,26,33,3,1,Personal Auto,Personal L3,Offer2,Branch,1360.8,Luxury Car,Medsize,0
OU79745,California,7619.482766,No,Premium,College,2/2/11,Unemployed,M,0,Suburban,Divorced,105,5,42,0,5,Personal Auto,Personal L3,Offer1,Agent,504.0,Four-Door Car,Medsize,0
VZ79886,Oregon,12550.88198,No,Premium,Bachelor,2/22/11,Employed,F,22234,Suburban,Divorced,160,0,92,0,3,Personal Auto,Personal L3,Offer1,Agent,768.0,SUV,Medsize,0
FI92440,Washington,32196.60037,No,Extended,High School or Below,1/30/11,Employed,F,91375,Rural,Married,99,22,89,0,2,Personal Auto,Personal L1,Offer4,Call Center,72.632934,Two-Door Car,Medsize,0
YG85980,Nevada,6793.77405,No,Extended,High School or Below,1/29/11,Employed,F,22250,Suburban,Married,86,10,36,0,3,Personal Auto,Personal L3,Offer3,Web,720.601429,Two-Door Car,Medsize,0
QM74621,Oregon,5272.319663,No,Extended,Bachelor,1/27/11,Unemployed,M,0,Suburban,Single,80,9,69,0,7,Personal Auto,Personal L3,Offer3,Agent,576.0,Four-Door Car,Medsize,0
EI71732,Oregon,6265.343299,Yes,Extended,Doctor,1/13/11,Unemployed,F,0,Suburban,Married,84,18,25,1,4,Personal Auto,Personal L1,Offer1,Agent,481.025786,Four-Door Car,Medsize,1
VN79010,California,8547.586142,No,Basic,High School or Below,2/24/11,Employed,F,51179,Suburban,Married,71,10,25,0,2,Corporate Auto,Corporate L2,Offer1,Call Center,466.176731,Four-Door Car,Small,0
